,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedrooms_per_house,rooms_per_house,population_per_house
7553,36.0,1138.0,238.0,878.0,224.0,2.0625,134400.0,True,False,False,False,False,1.0625,5.080357142857143,3.919642857142857
7554,43.0,1531.0,357.0,1509.0,376.0,2.6354,128100.0,True,False,False,False,False,0.949468085106383,4.071808510638298,4.013297872340425
7555,33.0,915.0,225.0,826.0,212.0,2.7708,117400.0,True,False,False,False,False,1.0613207547169812,4.316037735849057,3.8962264150943398
7556,35.0,915.0,241.0,1153.0,252.0,3.305,115800.0,True,False,False,False,False,0.9563492063492064,3.630952380952381,4.575396825396825
7557,35.0,2695.0,748.0,2935.0,706.0,2.0134,132400.0,True,False,False,False,False,1.0594900849858357,3.81728045325779,4.157223796033994
7558,43.0,1381.0,278.0,1494.0,298.0,3.5878,118400.0,True,False,False,False,False,0.9328859060402684,4.634228187919463,5.0134228187919465
7559,33.0,1435.0,322.0,1298.0,299.0,2.7813,105100.0,True,False,False,False,False,1.0769230769230769,4.79933110367893,4.34113712374582
7560,36.0,2283.0,499.0,1836.0,462.0,2.8793,118100.0,True,False,False,False,False,1.08008658008658,4.941558441558442,3.9740259740259742
7561,36.0,1073.0,271.0,1385.0,288.0,2.3214,104800.0,True,False,False,False,False,0.9409722222222222,3.7256944444444446,4.809027777777778
7562,32.0,2762.0,652.0,2677.0,632.0,2.5719,105600.0,True,False,False,False,False,1.0316455696202531,4.370253164556962,4.235759493670886
7563,36.0,2326.0,543.0,2073.0,494.0,1.9952,112900.0,True,False,False,False,False,1.0991902834008098,4.708502024291498,4.196356275303644
7564,31.0,886.0,224.0,1154.0,247.0,2.1071,99500.0,True,False,False,False,False,0.9068825910931174,3.5870445344129553,4.672064777327935
7565,32.0,1696.0,438.0,1639.0,376.0,2.0357,107300.0,True,False,False,False,False,1.1648936170212767,4.51063829787234,4.35904255319149
7566,37.0,2394.0,568.0,2499.0,551.0,2.5321,105100.0,True,False,False,False,False,1.030852994555354,4.344827586206897,4.535390199637024
7567,34.0,1552.0,444.0,2093.0,413.0,2.2125,103200.0,True,False,False,False,False,1.0750605326876512,3.7578692493946733,5.067796610169491
7568,38.0,4018.0,986.0,3702.0,927.0,2.9293,113600.0,True,False,False,False,False,1.063646170442287,4.3344120819848975,3.9935275080906147
7569,40.0,2538.0,564.0,2170.0,541.0,2.7212,107900.0,True,False,False,False,False,1.0425138632162663,4.691312384473198,4.011090573012939
7570,42.0,1254.0,225.0,929.0,235.0,4.3646,116200.0,True,False,False,False,False,0.9574468085106383,5.336170212765958,3.953191489361702
7571,39.0,1565.0,364.0,1389.0,360.0,2.7443,113900.0,True,False,False,False,False,1.011111111111111,4.347222222222222,3.8583333333333334
7572,42.0,1739.0,370.0,1104.0,297.0,2.2125,120700.0,True,False,False,False,False,1.245791245791246,5.8552188552188555,3.717171717171717
7573,43.0,1810.0,357.0,1335.0,358.0,3.1189,118800.0,True,False,False,False,False,0.9972067039106145,5.055865921787709,3.7290502793296088
7574,45.0,1211.0,234.0,1128.0,261.0,3.4792,110700.0,True,False,False,False,False,0.896551724137931,4.639846743295019,4.32183908045977
7575,38.0,929.0,166.0,686.0,183.0,3.4485,119400.0,True,False,False,False,False,0.907103825136612,5.076502732240437,3.748633879781421
7576,29.0,1976.0,444.0,1254.0,371.0,2.1782,126800.0,True,False,False,False,False,1.196765498652291,5.3261455525606465,3.3800539083557952
7577,26.0,266.0,75.0,252.0,59.0,2.1211,138100.0,True,False,False,False,False,1.271186440677966,4.508474576271187,4.271186440677966
7578,41.0,990.0,228.0,776.0,207.0,2.125,120200.0,True,False,False,False,False,1.1014492753623188,4.782608695652174,3.748792270531401
7579,37.0,797.0,190.0,485.0,166.0,2.7434,95200.0,True,False,False,False,False,1.144578313253012,4.801204819277109,2.9216867469879517
7580,36.0,873.0,240.0,1086.0,217.0,2.25,126600.0,True,False,False,False,False,1.1059907834101383,4.023041474654378,5.0046082949308754
7581,16.0,5003.0,1180.0,4145.0,1159.0,2.1389,133400.0,True,False,False,False,False,1.0181190681622088,4.31665228645384,3.576358930112166
7582,34.0,1479.0,332.0,1166.0,322.0,2.6165,100900.0,True,False,False,False,False,1.031055900621118,4.593167701863354,3.62111801242236
7583,27.0,500.0,159.0,732.0,162.0,2.7426,103100.0,True,False,False,False,False,0.9814814814814815,3.0864197530864197,4.518518518518518
7584,22.0,312.0,107.0,583.0,119.0,1.9423,98400.0,True,False,False,False,False,0.8991596638655462,2.6218487394957983,4.899159663865547
7585,40.0,1802.0,496.0,2096.0,468.0,2.3542,97900.0,True,False,False,False,False,1.0598290598290598,3.8504273504273505,4.478632478632479
7586,31.0,2143.0,522.0,2276.0,519.0,1.8095,100800.0,True,False,False,False,False,1.0057803468208093,4.129094412331407,4.3853564547206165
7587,34.0,2462.0,553.0,2334.0,502.0,1.641,96800.0,True,False,False,False,False,1.1015936254980079,4.904382470119522,4.649402390438247
7588,28.0,1108.0,284.0,1498.0,289.0,2.4706,88800.0,True,False,False,False,False,0.9826989619377162,3.8339100346020762,5.1833910034602075
7589,45.0,1285.0,238.0,840.0,211.0,3.4107,112500.0,True,False,False,False,False,1.127962085308057,6.090047393364929,3.981042654028436
7590,38.0,2055.0,442.0,1518.0,425.0,2.3382,103000.0,True,False,False,False,False,1.04,4.8352941176470585,3.571764705882353
7591,35.0,1079.0,247.0,1055.0,243.0,2.375,93600.0,True,False,False,False,False,1.0164609053497942,4.440329218106996,4.341563786008231
7592,39.0,642.0,129.0,475.0,123.0,1.2083,92600.0,True,False,False,False,False,1.048780487804878,5.219512195121951,3.861788617886179
7593,37.0,2119.0,442.0,1372.0,406.0,1.9605,106200.0,True,False,False,False,False,1.0886699507389161,5.219211822660099,3.3793103448275863
7594,40.0,1308.0,272.0,901.0,257.0,2.8269,98000.0,True,False,False,False,False,1.0583657587548638,5.089494163424124,3.5058365758754864
7595,38.0,1201.0,223.0,733.0,206.0,3.3804,105800.0,True,False,False,False,False,1.0825242718446602,5.830097087378641,3.558252427184466
7596,35.0,1582.0,391.0,1957.0,404.0,2.4537,91500.0,True,False,False,False,False,0.9678217821782178,3.9158415841584158,4.844059405940594
7597,32.0,1132.0,266.0,1211.0,279.0,2.1838,98300.0,True,False,False,False,False,0.953405017921147,4.057347670250896,4.340501792114695
7598,41.0,1476.0,286.0,1086.0,278.0,2.4632,111700.0,True,False,False,False,False,1.0287769784172662,5.309352517985611,3.906474820143885
7599,36.0,406.0,71.0,268.0,77.0,3.9,115800.0,True,False,False,False,False,0.922077922077922,5.2727272727272725,3.4805194805194803
7600,34.0,1367.0,288.0,1183.0,286.0,2.6812,104100.0,True,False,False,False,False,1.006993006993007,4.77972027972028,4.136363636363637
7601,36.0,2230.0,417.0,1395.0,381.0,2.8493,109600.0,True,False,False,False,False,1.094488188976378,5.853018372703412,3.661417322834646
7602,36.0,923.0,165.0,603.0,191.0,3.5687,120700.0,True,False,False,False,False,0.8638743455497382,4.832460732984293,3.157068062827225
7603,37.0,1843.0,366.0,1207.0,351.0,2.4821,111000.0,True,False,False,False,False,1.0427350427350428,5.250712250712251,3.438746438746439
7604,37.0,1027.0,217.0,1042.0,254.0,2.2121,98600.0,True,False,False,False,False,0.8543307086614174,4.043307086614173,4.102362204724409
7605,37.0,1042.0,213.0,699.0,196.0,2.9643,103200.0,True,False,False,False,False,1.086734693877551,5.316326530612245,3.566326530612245
7606,36.0,1527.0,309.0,1154.0,279.0,3.3095,105500.0,True,False,False,False,False,1.10752688172043,5.473118279569892,4.136200716845878
7607,39.0,1756.0,320.0,1055.0,322.0,3.2375,105200.0,True,False,False,False,False,0.9937888198757764,5.453416149068323,3.2763975155279503
7608,40.0,519.0,102.0,330.0,95.0,3.0972,108500.0,True,False,False,False,False,1.0736842105263158,5.463157894736842,3.473684210526316
7609,36.0,1212.0,222.0,775.0,224.0,5.5591,136500.0,True,False,False,False,False,0.9910714285714286,5.410714285714286,3.4598214285714284
7610,37.0,1149.0,280.0,1016.0,250.0,2.125,101900.0,True,False,False,False,False,1.12,4.596,4.064
7611,35.0,998.0,313.0,1335.0,311.0,1.6574,102500.0,True,False,False,False,False,1.0064308681672025,3.2090032154340835,4.292604501607717
7612,35.0,1255.0,344.0,1782.0,343.0,2.1949,95100.0,True,False,False,False,False,1.0029154518950438,3.6588921282798834,5.19533527696793
7613,35.0,842.0,201.0,763.0,189.0,2.6719,109800.0,True,False,False,False,False,1.0634920634920635,4.455026455026455,4.037037037037037
7614,41.0,1941.0,367.0,1204.0,323.0,3.0417,113700.0,True,False,False,False,False,1.1362229102167183,6.0092879256965945,3.7275541795665634
7615,36.0,2598.0,514.0,1872.0,514.0,3.1667,117700.0,True,False,False,False,False,1.0,5.054474708171206,3.642023346303502
7616,16.0,8732.0,1489.0,3944.0,1493.0,5.1948,203500.0,True,False,False,False,False,0.9973208305425318,5.848626925653048,2.6416610850636304
7617,25.0,9594.0,1489.0,5237.0,1496.0,5.9684,193300.0,True,False,False,False,False,0.9953208556149733,6.413101604278075,3.500668449197861
7618,25.0,1106.0,207.0,888.0,216.0,5.3307,207000.0,True,False,False,False,False,0.9583333333333334,5.12037037037037,4.111111111111111
7619,22.0,7368.0,1367.0,4721.0,1342.0,4.8438,213100.0,True,False,False,False,False,1.018628912071535,5.490312965722802,3.5178837555886737
7620,19.0,1731.0,420.0,1032.0,364.0,3.8125,208100.0,True,False,False,False,False,1.1538461538461537,4.7554945054945055,2.8351648351648353
7621,18.0,6812.0,1263.0,3704.0,1216.0,4.25,169200.0,True,False,False,False,False,1.0386513157894737,5.6019736842105265,3.0460526315789473
7622,26.0,3022.0,476.0,1852.0,452.0,6.0531,186400.0,True,False,False,False,False,1.0530973451327434,6.685840707964601,4.097345132743363
7623,25.0,2324.0,326.0,1087.0,328.0,5.293,207000.0,True,False,False,False,False,0.9939024390243902,7.085365853658536,3.3140243902439024
7624,24.0,9071.0,1335.0,4558.0,1327.0,5.542,197500.0,True,False,False,False,False,1.0060286360211002,6.8357196684250185,3.434815373021854
7625,33.0,1685.0,333.0,1484.0,318.0,4.3527,167000.0,True,False,False,False,False,1.0471698113207548,5.29874213836478,4.666666666666667
7626,29.0,2587.0,489.0,2115.0,475.0,3.7466,168600.0,True,False,False,False,False,1.0294736842105263,5.446315789473684,4.4526315789473685
7627,26.0,1097.0,167.0,701.0,188.0,6.5799,196600.0,True,False,False,False,False,0.8882978723404256,5.835106382978723,3.728723404255319
7628,27.0,489.0,98.0,403.0,97.0,5.144,180800.0,True,False,False,False,False,1.0103092783505154,5.041237113402062,4.154639175257732
7629,27.0,2326.0,533.0,1697.0,546.0,3.8633,187900.0,True,False,False,False,False,0.9761904761904762,4.26007326007326,3.108058608058608
7630,18.0,5923.0,1409.0,3887.0,1322.0,3.4712,194400.0,True,False,False,False,False,1.0658093797276853,4.4803328290468984,2.9402420574886534
7631,11.0,2274.0,617.0,1897.0,622.0,3.5094,162900.0,True,False,False,False,False,0.9919614147909968,3.6559485530546625,3.04983922829582
7632,33.0,896.0,208.0,843.0,200.0,3.5,183000.0,True,False,False,False,False,1.04,4.48,4.215
7633,34.0,2617.0,558.0,1396.0,515.0,5.061,218000.0,True,False,False,False,False,1.083495145631068,5.081553398058253,2.7106796116504857
7634,23.0,3626.0,799.0,2321.0,731.0,4.7393,237900.0,True,False,False,False,False,1.0930232558139534,4.960328317373461,3.1751025991792066
7635,24.0,4092.0,893.0,2819.0,893.0,4.1378,216500.0,True,False,False,False,False,1.0,4.582306830907055,3.156774916013438
7636,26.0,4586.0,1042.0,3680.0,1027.0,4.174,205100.0,True,False,False,False,False,1.01460564751704,4.465433300876339,3.5832521908471278
7637,21.0,4383.0,901.0,2689.0,913.0,3.4375,218800.0,True,False,False,False,False,0.9868565169769989,4.80065717415115,2.945235487404162
7638,19.0,7023.0,1538.0,3993.0,1412.0,5.0532,218200.0,True,False,False,False,False,1.0892351274787535,4.973796033994335,2.8279036827195467
7639,21.0,9944.0,1623.0,4185.0,1582.0,4.526,329400.0,True,False,False,False,False,1.0259165613147914,6.285714285714286,2.645385587863464
7640,30.0,3615.0,760.0,2813.0,752.0,5.3849,217700.0,True,False,False,False,False,1.0106382978723405,4.80718085106383,3.7406914893617023
7641,29.0,2755.0,508.0,2046.0,488.0,5.2034,212400.0,True,False,False,False,False,1.040983606557377,5.645491803278689,4.192622950819672
7642,36.0,1593.0,334.0,1427.0,320.0,4.4015,166900.0,True,False,False,False,False,1.04375,4.978125,4.459375
7643,33.0,1596.0,337.0,1650.0,329.0,4.3687,173500.0,True,False,False,False,False,1.0243161094224924,4.851063829787234,5.015197568389058
7644,37.0,943.0,218.0,803.0,216.0,5.2287,191100.0,True,False,False,False,False,1.0092592592592593,4.3657407407407405,3.7175925925925926
7645,10.0,1881.0,571.0,1769.0,553.0,3.9286,114000.0,True,False,False,False,False,1.0325497287522605,3.4014466546112114,3.1989150090415914
7646,42.0,865.0,208.0,811.0,218.0,3.8621,165300.0,True,False,False,False,False,0.9541284403669725,3.967889908256881,3.720183486238532
7647,38.0,1607.0,337.0,1130.0,334.0,4.4821,190700.0,True,False,False,False,False,1.0089820359281436,4.811377245508982,3.3832335329341316
7648,39.0,1357.0,249.0,763.0,229.0,4.25,200300.0,True,False,False,False,False,1.0873362445414847,5.925764192139738,3.331877729257642
7649,28.0,4698.0,902.0,3287.0,881.0,4.8508,215900.0,True,False,False,False,False,1.0238365493757093,5.332576617480136,3.7309875141884223
7650,24.0,6303.0,1277.0,3728.0,1252.0,3.9227,208600.0,True,False,False,False,False,1.0199680511182108,5.034345047923322,2.977635782747604
7651,28.0,880.0,168.0,717.0,142.0,4.5469,175700.0,True,False,False,False,False,1.1830985915492958,6.197183098591549,5.049295774647887
7652,28.0,2152.0,415.0,1623.0,429.0,4.35,200500.0,True,False,False,False,False,0.9673659673659674,5.016317016317016,3.7832167832167833
7653,34.0,1124.0,245.0,717.0,242.0,3.1667,186900.0,True,False,False,False,False,1.012396694214876,4.644628099173554,2.9628099173553717
7655,28.0,1642.0,434.0,1575.0,420.0,4.1292,201900.0,True,False,False,False,False,1.0333333333333334,3.9095238095238094,3.75
7656,28.0,5091.0,1074.0,4753.0,1033.0,3.6477,117400.0,True,False,False,False,False,1.0396902226524685,4.928363988383349,4.601161665053243
7657,28.0,4112.0,861.0,3211.0,841.0,4.4539,192200.0,True,False,False,False,False,1.0237812128418549,4.889417360285375,3.8180737217598097
7658,28.0,822.0,205.0,627.0,192.0,3.4583,166300.0,True,False,False,False,False,1.0677083333333333,4.28125,3.265625
7659,35.0,1131.0,273.0,1007.0,269.0,4.0219,168300.0,True,False,False,False,False,1.0148698884758365,4.204460966542751,3.7434944237918217
7660,38.0,1928.0,429.0,1358.0,399.0,4.0687,160300.0,True,False,False,False,False,1.0751879699248121,4.832080200501253,3.4035087719298245
7661,42.0,1370.0,299.0,1018.0,328.0,4.4474,160200.0,True,False,False,False,False,0.9115853658536586,4.176829268292683,3.1036585365853657
7662,44.0,1792.0,404.0,1115.0,358.0,3.9091,174400.0,True,False,False,False,False,1.1284916201117319,5.005586592178771,3.1145251396648046
7663,43.0,1426.0,272.0,871.0,276.0,3.7083,175200.0,True,False,False,False,False,0.9855072463768116,5.166666666666667,3.1557971014492754
7664,38.0,793.0,193.0,601.0,187.0,2.8837,176100.0,False,False,False,False,True,1.032085561497326,4.240641711229946,3.213903743315508
7665,5.0,906.0,187.0,1453.0,158.0,4.125,171900.0,True,False,False,False,False,1.1835443037974684,5.734177215189874,9.19620253164557
7666,39.0,859.0,164.0,673.0,172.0,3.7143,158200.0,True,False,False,False,False,0.9534883720930233,4.994186046511628,3.9127906976744184
7667,39.0,1478.0,324.0,1127.0,320.0,3.525,158000.0,True,False,False,False,False,1.0125,4.61875,3.521875
7669,39.0,1631.0,322.0,1034.0,328.0,4.5382,165700.0,True,False,False,False,False,0.9817073170731707,4.972560975609756,3.152439024390244
7670,36.0,1560.0,320.0,1348.0,314.0,3.622,174000.0,True,False,False,False,False,1.019108280254777,4.968152866242038,4.292993630573249
7671,34.0,2118.0,437.0,1414.0,442.0,3.7238,166800.0,True,False,False,False,False,0.9886877828054299,4.791855203619909,3.1990950226244346
7672,33.0,2263.0,511.0,1626.0,457.0,3.5556,172800.0,True,False,False,False,False,1.1181619256017505,4.951859956236324,3.5579868708971554
7673,34.0,1558.0,375.0,1179.0,337.0,3.2188,165100.0,True,False,False,False,False,1.1127596439169138,4.623145400593472,3.4985163204747773
7674,36.0,2381.0,419.0,1669.0,444.0,4.6976,171100.0,True,False,False,False,False,0.9436936936936937,5.362612612612613,3.759009009009009
7675,36.0,847.0,185.0,713.0,194.0,4.8542,167400.0,True,False,False,False,False,0.9536082474226805,4.365979381443299,3.6752577319587627
7676,36.0,1226.0,211.0,711.0,219.0,4.5699,170800.0,True,False,False,False,False,0.9634703196347032,5.598173515981735,3.2465753424657535
7677,33.0,879.0,181.0,547.0,169.0,5.3146,168600.0,True,False,False,False,False,1.0710059171597632,5.201183431952662,3.2366863905325443
7678,31.0,1983.0,419.0,1157.0,390.0,3.5455,168300.0,True,False,False,False,False,1.0743589743589743,5.084615384615384,2.966666666666667
7679,37.0,1950.0,356.0,1183.0,338.0,4.1449,175300.0,True,False,False,False,False,1.0532544378698225,5.769230769230769,3.5
7680,35.0,2017.0,383.0,1388.0,386.0,4.0774,171600.0,True,False,False,False,False,0.9922279792746114,5.225388601036269,3.5958549222797926
7681,36.0,1124.0,217.0,707.0,234.0,4.375,174500.0,True,False,False,False,False,0.9273504273504274,4.803418803418803,3.0213675213675213
7682,33.0,1474.0,325.0,1205.0,335.0,3.1397,166800.0,True,False,False,False,False,0.9701492537313433,4.4,3.5970149253731343
7683,32.0,1016.0,190.0,729.0,177.0,4.3,151300.0,True,False,False,False,False,1.073446327683616,5.740112994350283,4.11864406779661
7684,34.0,1414.0,263.0,983.0,264.0,4.1767,156600.0,True,False,False,False,False,0.9962121212121212,5.356060606060606,3.7234848484848486
7685,33.0,639.0,129.0,460.0,118.0,3.1607,189000.0,True,False,False,False,False,1.0932203389830508,5.415254237288136,3.8983050847457625
7686,35.0,1622.0,302.0,845.0,284.0,4.5769,186100.0,True,False,False,False,False,1.0633802816901408,5.711267605633803,2.9753521126760565
7687,34.0,3635.0,781.0,2171.0,720.0,3.7308,196900.0,True,False,False,False,False,1.0847222222222221,5.048611111111111,3.015277777777778
7688,27.0,1666.0,365.0,995.0,354.0,4.5694,204300.0,True,False,False,False,False,1.0310734463276836,4.706214689265536,2.810734463276836
7689,36.0,2049.0,334.0,1105.0,363.0,4.8036,261300.0,True,False,False,False,False,0.9201101928374655,5.644628099173554,3.044077134986226
7690,34.0,1947.0,284.0,841.0,277.0,6.1814,453600.0,True,False,False,False,False,1.0252707581227436,7.028880866425993,3.036101083032491
7691,34.0,2319.0,334.0,941.0,356.0,6.4319,452300.0,True,False,False,False,False,0.9382022471910112,6.514044943820225,2.643258426966292
7692,34.0,1723.0,279.0,617.0,252.0,6.7501,400000.0,True,False,False,False,False,1.1071428571428572,6.837301587301587,2.4484126984126986
7693,33.0,3099.0,839.0,2025.0,750.0,3.183,191100.0,True,False,False,False,False,1.1186666666666667,4.132,2.7
7694,38.0,1301.0,264.0,877.0,275.0,4.625,191300.0,True,False,False,False,False,0.96,4.7309090909090905,3.189090909090909
7695,29.0,2784.0,582.0,1278.0,550.0,4.3882,261600.0,True,False,False,False,False,1.0581818181818181,5.0618181818181816,2.3236363636363637
7696,35.0,1604.0,280.0,802.0,280.0,5.752,291000.0,True,False,False,False,False,1.0,5.728571428571429,2.8642857142857143
7697,34.0,2863.0,451.0,1243.0,466.0,6.0723,297200.0,True,False,False,False,False,0.9678111587982833,6.143776824034335,2.667381974248927
7698,38.0,2105.0,348.0,956.0,350.0,4.4125,246000.0,True,False,False,False,False,0.9942857142857143,6.014285714285714,2.7314285714285713
7699,36.0,1426.0,235.0,698.0,240.0,4.8523,267300.0,True,False,False,False,False,0.9791666666666666,5.941666666666666,2.908333333333333
7700,35.0,708.0,145.0,471.0,153.0,3.2,197400.0,True,False,False,False,False,0.9477124183006536,4.627450980392157,3.0784313725490198
7701,36.0,1759.0,295.0,837.0,267.0,4.6992,251900.0,True,False,False,False,False,1.104868913857678,6.588014981273409,3.134831460674157
7702,36.0,1933.0,341.0,958.0,335.0,4.4732,266000.0,True,False,False,False,False,1.017910447761194,5.7701492537313435,2.8597014925373134
7703,38.0,1040.0,202.0,557.0,228.0,4.0,254700.0,True,False,False,False,False,0.8859649122807017,4.56140350877193,2.442982456140351
7704,34.0,2744.0,541.0,1333.0,503.0,4.0536,277200.0,True,False,False,False,False,1.0755467196819086,5.455268389662028,2.650099403578529
7705,35.0,1500.0,250.0,706.0,250.0,4.5625,253500.0,True,False,False,False,False,1.0,6.0,2.824
7706,34.0,1736.0,297.0,823.0,292.0,5.4042,241600.0,True,False,False,False,False,1.0171232876712328,5.945205479452055,2.8184931506849313
7707,37.0,1709.0,333.0,778.0,344.0,3.9036,326600.0,True,False,False,False,False,0.9680232558139535,4.968023255813954,2.261627906976744
7708,44.0,1812.0,338.0,822.0,314.0,6.7744,294100.0,True,False,False,False,False,1.0764331210191083,5.770700636942675,2.6178343949044587
7709,42.0,1413.0,228.0,630.0,219.0,6.8564,300000.0,True,False,False,False,False,1.0410958904109588,6.4520547945205475,2.8767123287671232
7710,37.0,1462.0,243.0,600.0,236.0,5.2015,302000.0,True,False,False,False,False,1.0296610169491525,6.194915254237288,2.542372881355932
7711,36.0,1942.0,355.0,891.0,348.0,3.6635,282100.0,True,False,False,False,False,1.0201149425287357,5.580459770114943,2.560344827586207
7712,33.0,2418.0,485.0,1397.0,477.0,3.1083,285500.0,True,False,False,False,False,1.0167714884696017,5.069182389937107,2.9287211740041927
7713,31.0,1053.0,230.0,686.0,211.0,4.0,263200.0,True,False,False,False,False,1.0900473933649288,4.990521327014218,3.251184834123223
7714,36.0,2752.0,459.0,1211.0,452.0,5.0526,269800.0,True,False,False,False,False,1.0154867256637168,6.088495575221239,2.6792035398230087
7715,35.0,1813.0,313.0,825.0,316.0,5.2485,323800.0,True,False,False,False,False,0.990506329113924,5.737341772151899,2.6107594936708862
7716,33.0,2394.0,576.0,1166.0,548.0,2.7317,264700.0,True,False,False,False,False,1.051094890510949,4.368613138686132,2.127737226277372
7717,34.0,522.0,138.0,373.0,139.0,3.5481,265000.0,True,False,False,False,False,0.9928057553956835,3.7553956834532376,2.683453237410072
7718,24.0,6662.0,1852.0,3792.0,1735.0,3.1104,230000.0,True,False,False,False,False,1.067435158501441,3.8397694524495676,2.185590778097983
7719,35.0,2670.0,493.0,1196.0,488.0,3.8427,283500.0,True,False,False,False,False,1.0102459016393444,5.471311475409836,2.4508196721311477
7720,37.0,1434.0,262.0,786.0,256.0,4.4375,244900.0,True,False,False,False,False,1.0234375,5.6015625,3.0703125
7721,32.0,2098.0,378.0,1036.0,385.0,5.0258,255400.0,True,False,False,False,False,0.9818181818181818,5.44935064935065,2.690909090909091
7722,31.0,2210.0,519.0,1047.0,472.0,3.3292,271300.0,True,False,False,False,False,1.0995762711864407,4.682203389830509,2.218220338983051
7723,33.0,2206.0,393.0,973.0,364.0,4.675,283000.0,True,False,False,False,False,1.0796703296703296,6.06043956043956,2.673076923076923
7724,36.0,1949.0,319.0,909.0,325.0,5.1587,296600.0,True,False,False,False,False,0.9815384615384616,5.996923076923077,2.796923076923077
7725,17.0,1205.0,347.0,736.0,342.0,3.2011,162500.0,True,False,False,False,False,1.0146198830409356,3.5233918128654973,2.152046783625731
7726,27.0,6336.0,1628.0,4673.0,1505.0,2.5893,183700.0,True,False,False,False,False,1.0817275747508306,4.209966777408638,3.104983388704319
7727,27.0,580.0,143.0,466.0,133.0,3.0909,187500.0,True,False,False,False,False,1.0751879699248121,4.360902255639098,3.5037593984962405
7728,28.0,3069.0,864.0,1932.0,835.0,2.4925,177200.0,True,False,False,False,False,1.0347305389221557,3.6754491017964073,2.31377245508982
7729,38.0,2040.0,458.0,1775.0,445.0,3.5227,202400.0,True,False,False,False,False,1.0292134831460673,4.584269662921348,3.9887640449438204
7730,36.0,984.0,183.0,615.0,206.0,4.1786,201500.0,True,False,False,False,False,0.8883495145631068,4.776699029126213,2.9854368932038833
7731,31.0,3731.0,853.0,2313.0,801.0,3.2237,218200.0,True,False,False,False,False,1.0649188514357053,4.65792759051186,2.8876404494382024
7732,31.0,3205.0,727.0,1647.0,664.0,3.3681,223900.0,True,False,False,False,False,1.0948795180722892,4.826807228915663,2.480421686746988
7733,32.0,2065.0,438.0,1075.0,442.0,4.4279,226400.0,True,False,False,False,False,0.9909502262443439,4.671945701357466,2.432126696832579
7734,30.0,3096.0,628.0,1676.0,587.0,4.6583,207300.0,True,False,False,False,False,1.06984667802385,5.2742759795570695,2.8551959114139693
7735,34.0,2122.0,517.0,1578.0,488.0,3.1496,191900.0,True,False,False,False,False,1.0594262295081966,4.348360655737705,3.2336065573770494
7736,19.0,1793.0,447.0,1222.0,452.0,2.6862,195800.0,True,False,False,False,False,0.9889380530973452,3.9668141592920354,2.7035398230088497
7737,31.0,2841.0,774.0,1612.0,708.0,2.9205,196600.0,True,False,False,False,False,1.0932203389830508,4.012711864406779,2.2768361581920904
7738,35.0,2987.0,601.0,1561.0,606.0,4.0039,226500.0,True,False,False,False,False,0.9917491749174917,4.929042904290429,2.575907590759076
7739,36.0,1948.0,341.0,992.0,363.0,4.2594,242400.0,True,False,False,False,False,0.9393939393939394,5.366391184573002,2.7327823691460056
7740,37.0,1594.0,321.0,1003.0,323.0,3.3289,199700.0,True,False,False,False,False,0.9938080495356038,4.934984520123839,3.1052631578947367
7741,35.0,2753.0,702.0,1592.0,614.0,2.7875,209000.0,True,False,False,False,False,1.1433224755700326,4.48371335504886,2.592833876221498
7742,25.0,3341.0,789.0,1685.0,751.0,3.6936,238300.0,True,False,False,False,False,1.0505992010652463,4.448735019973369,2.243675099866844
7743,25.0,1948.0,433.0,1128.0,429.0,3.7614,255900.0,True,False,False,False,False,1.0093240093240092,4.540792540792541,2.629370629370629
7744,25.0,5675.0,1224.0,3317.0,1119.0,3.9352,232900.0,True,False,False,False,False,1.093833780160858,5.071492403932083,2.9642537980339587
7745,42.0,1839.0,346.0,1034.0,339.0,4.9808,212300.0,True,False,False,False,False,1.0206489675516224,5.424778761061947,3.050147492625369
7746,34.0,1745.0,404.0,1084.0,410.0,3.3411,220500.0,True,False,False,False,False,0.9853658536585366,4.2560975609756095,2.6439024390243904
7747,36.0,2062.0,351.0,1134.0,358.0,4.4881,218900.0,True,False,False,False,False,0.9804469273743017,5.759776536312849,3.1675977653631286
7748,35.0,2378.0,559.0,1799.0,546.0,3.9327,190500.0,True,False,False,False,False,1.0238095238095237,4.355311355311355,3.2948717948717947
7749,36.0,1890.0,400.0,1232.0,386.0,4.375,184200.0,True,False,False,False,False,1.0362694300518134,4.896373056994818,3.1917098445595853
7750,40.0,1335.0,281.0,804.0,282.0,4.3194,198400.0,True,False,False,False,False,0.9964539007092199,4.73404255319149,2.851063829787234
7751,28.0,1038.0,252.0,912.0,245.0,2.5875,161200.0,True,False,False,False,False,1.0285714285714285,4.236734693877551,3.7224489795918365
7752,30.0,915.0,234.0,646.0,211.0,2.5208,182800.0,True,False,False,False,False,1.1090047393364928,4.3364928909952605,3.061611374407583
7753,19.0,3056.0,759.0,1561.0,740.0,3.1369,196900.0,True,False,False,False,False,1.0256756756756757,4.129729729729729,2.1094594594594596
7754,34.0,682.0,132.0,491.0,144.0,4.6389,173800.0,True,False,False,False,False,0.9166666666666666,4.736111111111111,3.4097222222222223
